,h3_index,geometry
662,893944628c7ffff,"POLYGON ((41.45221772314775 2.1758182593699797, 41.45044029266818 2.1761470214732173, 41.44987204302045 2.1783206242725486, 41.45108123236279 2.1801655606240953, 41.45285869669516 2.1798368688099425, 41.453426937832965 2.1776631703522806, 41.45221772314775 2.1758182593699797))"
663,8939446058fffff,"POLYGON ((41.430448395343525 2.1426240186352556, 41.428671010798354 2.142953296950816, 41.42810317132917 2.145125925963308, 41.42931272497792 2.1469693722970002, 41.43109014343195 2.1466401641541646, 41.431657974328964 2.144467439502065, 41.430448395343525 2.1426240186352556))"
664,89394460513ffff,"POLYGON ((41.42746141420129 2.1411099874959105, 41.425684003473314 2.141439281580508, 41.425116155428874 2.1436118149587875, 41.42632572668825 2.1454551498838037, 41.42810317132917 2.145125925963308, 41.428671010798354 2.142953296950816, 41.42746141420129 2.1411099874959105))"
665,89394462e47ffff,"POLYGON ((41.44005079673803 2.151183641983842, 41.4382734569006 2.151512802768025, 41.437705566253506 2.153685785410426, 41.43891502400008 2.155529702919259, 41.44069239772884 2.155200612344437, 41.44126027982026 2.153027534048559, 41.44005079673803 2.151183641983842))"
666,89394462e4fffff,"POLYGON ((41.43706395615811 2.1496690221505292, 41.43528659010581 2.1499981987251706, 41.43471869090003 2.1521710857194787, 41.43592816630583 2.154014891784357, 41.437705566253506 2.153685785410426, 41.4382734569006 2.151512802768025, 41.43706395615811 2.1496690221505292))"
667,89394460587ffff,"POLYGON ((41.43343533268204 2.1441381769598458, 41.431657974328964 2.144467439502065, 41.43109014343195 2.1466401641541646, 41.43229967945769 2.148483721906151, 41.43407707171551 2.148154529545262, 41.43464489404344 2.145981709248197, 41.43343533268204 2.1441381769598458))"
668,8939446009bffff,"POLYGON ((41.41124188894067 2.1255125429955477, 41.40946441532126 2.1258420560711984, 41.40889667796889 2.128013977876747, 41.41010642284175 2.1298564822155974, 41.411883930405104 2.129527039239452, 41.412451659152254 2.127355021822079, 41.41124188894067 2.1255125429955477))"
669,893944600d3ffff,"POLYGON ((41.40761245758699 2.1199856029223345, 41.40583499180218 2.1203152018043725, 41.40526732262921 2.1224869612342303, 41.40647712785723 2.1243292173878348, 41.40825462759527 2.123999688585938, 41.40882228815265 2.121827833547433, 41.40761245758699 2.1199856029223345))"
670,89394460e3bffff,"POLYGON ((41.3905598019662 2.185145107307725, 41.388781396657016 2.185473461204933, 41.38821210530171 2.187645597374113, 41.38942122775692 2.189489475153725, 41.39119966695577 2.189161191465779, 41.39176894981032 2.1869889597860968, 41.3905598019662 2.185145107307725))"
671,89394460e2bffff,"POLYGON ((41.38821210530171 2.187645597374113, 41.38643364000481 2.1879738969134883, 41.38586426327402 2.1901460040239287, 41.387073360337304 2.19198990709505, 41.38885185952272 2.191661677767081, 41.38942122775692 2.189489475153725, 41.38821210530171 2.187645597374113))"
672,89394462a43ffff,"POLYGON ((41.42299018161682 2.164680152958332, 41.42121245502939 2.1650090031304603, 41.42064404322895 2.167181716247308, 41.421853366550096 2.169025674791689, 41.4236311270262 2.168696894833212, 41.42419953029309 2.166524086113843, 41.42299018161682 2.164680152958332))"
673,89394462a5bffff,"POLYGON ((41.42234911632195 2.1606636145074383, 41.420571423628395 2.1609925348824333, 41.42000308871141 2.163165181392998, 41.42121245502939 2.1650090031304603, 41.42299018161682 2.164680152958332, 41.42355850799301 2.162507410843016, 41.42234911632195 2.1606636145074383))"
674,8939446052fffff,"POLYGON ((41.42170793116323 2.1566472795045386, 41.41993027236881 2.156976270071656, 41.419362014327035 2.159148849958525, 41.420571423628395 2.1609925348824333, 41.42234911632195 2.1606636145074383, 41.42291736581562 2.15849093901356, 41.42170793116323 2.1566472795045386))"
675,89394460527ffff,"POLYGON ((41.424694998434724 2.1581619642457524, 41.42291736581562 2.15849093901356, 41.42234911632195 2.1606636145074383, 41.42355850799301 2.162507410843016, 41.425336174507116 2.162178506275931, 41.42590441545577 2.1600057351696935, 41.424694998434724 2.1581619642457524))"
676,89394462a0fffff,"POLYGON ((41.42725898334253 2.174229352983238, 41.425481215174784 2.17455804688351, 41.42491265810183 2.1767309887587984, 41.426121877713115 2.178575332334288, 41.42789967975494 2.1782467086778, 41.42846822831201 2.1760736711991444, 41.42725898334253 2.174229352983238))"
677,89394462acfffff,"POLYGON ((41.42832318886077 2.1636935252779494, 41.42654554853543 2.1640224140328144, 41.425977230696994 2.166195251758257, 41.42718656171912 2.168039296341445, 41.42896423593013 2.1677104778066854, 41.42953254523393 2.1655375444657508, 41.42832318886077 2.1636935252779494))"
678,89394462a1bffff,"POLYGON ((41.42896423593013 2.1677104778066854, 41.42718656171912 2.168039296341445, 41.42661816698267 2.1702122006687077, 41.42782745498518 2.1720563820715784, 41.429605163076666 2.1717276337676963, 41.43017354928572 2.1695546338271936, 41.42896423593013 2.1677104778066854))"
679,89394460197ffff,"POLYGON ((41.419362014327035 2.159148849958525, 41.417584295463364 2.159477786137181, 41.417015952002465 2.161650337048335, 41.41822533594975 2.1634940473773816, 41.42000308871141 2.163165181392998, 41.420571423628395 2.1609925348824333, 41.419362014327035 2.159148849958525))"
680,89394462a4bffff,"POLYGON ((41.42000308871141 2.163165181392998, 41.41822533594975 2.1634940473773816, 41.4176569156127 2.16566666489707, 41.418866256574525 2.167510512026662, 41.42064404322895 2.167181716247308, 41.42121245502939 2.1650090031304603, 41.42000308871141 2.163165181392998))"
681,893944630c7ffff,"POLYGON ((41.4133124888925 2.0528108954887556, 41.411535825569906 2.0531417304570714, 41.410969666278 2.0553127919627996, 41.41218017904465 2.0571531141796178, 41.413956876394906 2.0568223491382622, 41.414523026951436 2.05465119195026, 41.4133124888925 2.0528108954887556))"
682,89394463013ffff,"POLYGON ((41.413956876394906 2.0568223491382622, 41.41218017904465 2.0571531141796178, 41.41161394307768 2.059324242770334, 41.412824413189675 2.061164701996937, 41.414601144562404 2.060834006893326, 41.41516737180126 2.058662782622476, 41.413956876394906 2.0568223491382622))"
683,893944602d7ffff,"POLYGON ((41.387342578015925 2.1134132645614794, 41.3855648957086 2.113742903327705, 41.38499708940362 2.115914060432081, 41.38620697403638 2.117755674336206, 41.38798469032045 2.11742610560068, 41.38855248799559 2.1152548529274546, 41.387342578015925 2.1134132645614794))"
684,893944602c3ffff,"POLYGON ((41.38435496831373 2.111901426225955, 41.38257725996241 2.112231080684331, 41.382009445024515 2.1144021422252366, 41.38321934707145 2.1162436448683515, 41.38499708940362 2.115914060432081, 41.3855648957086 2.113742903327705, 41.38435496831373 2.111901426225955))"
685,89394462ebbffff,"POLYGON ((41.451997719996314 2.157243393876127, 41.45022048511147 2.157572491455589, 41.44965262866839 2.15974585674408, 41.45086201565399 2.161590220125186, 41.45263928441369 2.1612611927895715, 41.453207132313516 2.159087731826125, 41.451997719996314 2.157243393876127))"
686,89394462e17ffff,"POLYGON ((41.4490110550844 2.1557282649913767, 41.44723379394744 2.1560573783784247, 41.446665928957984 2.1582306479973443, 41.44787533365245 2.1600748998959247, 41.44965262866839 2.15974585674408, 41.45022048511147 2.157572491455589, 41.4490110550844 2.1557282649913767))"
687,89394462e13ffff,"POLYGON ((41.44836936155807 2.1517108768482327, 41.446592134305334 2.15204006045973, 41.4460243462229 2.154213263390354, 41.44723379394744 2.1560573783784247, 41.4490110550844 2.1557282649913767, 41.44957883461318 2.1535549663889366, 41.44836936155807 2.1517108768482327))"
688,89394462e03ffff,"POLYGON ((41.4460243462229 2.154213263390354, 41.444247058843125 2.154542392580713, 41.44367918530423 2.1567155665354374, 41.44488860769513 2.1585597069611167, 41.446665928957984 2.1582306479973443, 41.44723379394744 2.1560573783784247, 41.4460243462229 2.154213263390354))"
689,89394462e1bffff,"POLYGON ((41.44538264356415 2.1501960823887947, 41.4436053900727 2.1505252817949616, 41.44303759343353 2.1526983890591476, 41.444247058843125 2.154542392580713, 41.4460243462229 2.154213263390354, 41.446592134305334 2.15204006045973, 41.44538264356415 2.1501960823887947))"
690,89394462e0fffff,"POLYGON ((41.44367918530423 2.1567155665354374, 41.441901837803755 2.157044641306878, 41.44133387881163 2.1592177862781265, 41.44254327586583 2.161061952131669, 41.44432065724828 2.160732947588988, 41.44488860769513 2.1585597069611167, 41.44367918530423 2.1567155665354374))"
691,89394462e0bffff,"POLYGON ((41.44303759343353 2.1526983890591476, 41.44126027982026 2.153027534048559, 41.44069239772884 2.155200612344437, 41.441901837803755 2.157044641306878, 41.44367918530423 2.1567155665354374, 41.444247058843125 2.154542392580713, 41.44303759343353 2.1526983890591476))"
692,89394460517ffff,"POLYGON ((41.42810317132917 2.145125925963308, 41.42632572668825 2.1454551498838037, 41.42575780178777 2.1476277499659737, 41.42696733009679 2.149471221756791, 41.42874480864543 2.149142068011182, 41.42931272497792 2.1469693722970002, 41.42810317132917 2.145125925963308))"
693,89394460503ffff,"POLYGON ((41.425116155428874 2.1436118149587875, 41.423338684610385 2.1439410546526814, 41.42277075113884 2.146113559108202, 41.42398029705743 2.147956919493619, 41.42575780178777 2.1476277499659737, 41.42632572668825 2.1454551498838037, 41.425116155428874 2.1436118149587875))"
694,89394462b43ffff,"POLYGON ((41.42747428067491 2.192801616639718, 41.4256963169769 2.193129975090304, 41.42512736676278 2.1953031539638066, 41.42633638872982 2.1971480699706394, 41.42811438627982 2.1968197818090243, 41.428683328011395 2.1946465073487564, 41.42747428067491 2.192801616639718))"
695,893944602cbffff,"POLYGON ((41.381367315164766 2.110389714837194, 41.37958958077874 2.1107193849834656, 41.37902175720488 2.112890350966256, 41.38023167665358 2.114731742358012, 41.382009445024515 2.1144021422252366, 41.38257725996241 2.112231080684331, 41.381367315164766 2.110389714837194))"
696,89394460243ffff,"POLYGON ((41.37667605386843 2.1153909039952294, 41.37489819946005 2.115720465501145, 41.37433020516504 2.1178913739187073, 41.37554007390656 2.1197328163704707, 41.377317962297646 2.119403324882393, 41.37788594796509 2.117232320921849, 41.37667605386843 2.1153909039952294))"
697,893944605b3ffff,"POLYGON ((41.43407707171551 2.148154529545262, 41.43229967945769 2.148483721906151, 41.431731771690096 2.1506565132577165, 41.432941264742695 2.1525002078882514, 41.43471869090003 2.1521710857194787, 41.43528659010581 2.1499981987251706, 41.43407707171551 2.148154529545262))"
698,89394461897ffff,"POLYGON ((41.361109112952036 2.155456339547929, 41.35933060889231 2.1557851162963133, 41.35876154806346 2.157956127080273, 41.35997099985247 2.159798456584326, 41.36174953785973 2.159469749924788, 41.36231859013103 2.157298643669466, 41.361109112952036 2.155456339547929))"
699,89394461d4bffff,"POLYGON ((41.36174953785973 2.159469749924788, 41.35997099985247 2.159798456584326, 41.35940186224298 2.161969533902134, 41.360611271191594 2.1638120000266365, 41.36238984314117 2.163483363466683, 41.3629589722004 2.1613121906797548, 41.36174953785973 2.159469749924788))"
700,89394461c47ffff,"POLYGON ((41.360893194206646 2.136904845532881, 41.35911488594542 2.137233956833046, 41.35854621749085 2.1394047301700847, 41.359755865889 2.141246487691892, 41.361534208119835 2.140917446435435, 41.36210286798354 2.1387465776106036, 41.360893194206646 2.136904845532881))"
701,89394461c1bffff,"POLYGON ((41.36622794707776 2.1359174344841896, 41.364449724775746 2.136246584359197, 41.36388115025314 2.138417482045943, 41.36509080662515 2.14025932535557, 41.36686906289378 2.1399302455307145, 41.36743762882439 2.137759252343221, 41.36622794707776 2.1359174344841896))"
702,89394461c6bffff,"POLYGON ((41.356199095485465 2.1419045316415217, 41.35442066731861 2.1422335343361607, 41.353851828200135 2.1444042499418323, 41.35506142583154 2.146246058322652, 41.35683988796575 2.1459171256760277, 41.35740871850178 2.1437463145977, 41.356199095485465 2.1419045316415217))"
703,89394461c6fffff,"POLYGON ((41.35683988796575 2.1459171256760277, 41.35506142583154 2.146246058322652, 41.35449250996428 2.1484168405164255, 41.355702064806934 2.1502587855311552, 41.357480560903234 2.14992992294328, 41.358049468195354 2.1477590452790665, 41.35683988796575 2.1459171256760277))"
704,893944618d3ffff,"POLYGON ((41.353851828200135 2.1444042499418323, 41.35207334009003 2.1447331983369793, 41.35150441564455 2.1469038850656474, 41.35271398788795 2.148745718861389, 41.35449250996428 2.1484168405164255, 41.35506142583154 2.146246058322652, 41.353851828200135 2.1444042499418323))"
705,893944618c7ffff,"POLYGON ((41.35214498669276 2.150916472163061, 41.3503664046807 2.1512452962085775, 41.34979731816085 2.1534160206105786, 41.35100682222038 2.1552580164194977, 41.352785438192264 2.154929262437047, 41.35335451614539 2.152758442579739, 41.35214498669276 2.150916472163061))"
706,89394461813ffff,"POLYGON ((41.352785438192264 2.154929262437047, 41.35100682222038 2.1552580164194977, 41.3504376589417 2.157428807362052, 41.35164712019497 2.1592709397723375, 41.35342577012149 2.158942255863705, 41.353994924840705 2.1567713694680837, 41.352785438192264 2.154929262437047))"
707,89394460573ffff,"POLYGON ((41.4197836567204 2.1445994954239427, 41.418006099654704 2.1449286965027983, 41.41743807218939 2.1471010764143337, 41.41864761036031 2.1489443508578456, 41.42042520134083 2.1486152199388138, 41.420993220236184 2.1464427444135836, 41.4197836567204 2.1445994954239427))"
708,8939446050fffff,"POLYGON ((41.42277075113884 2.146113559108202, 41.420993220236184 2.1464427444135836, 41.42042520134083 2.1486152199388138, 41.42163472191557 2.1504586057748356, 41.42341228672895 2.150129490637897, 41.42398029705743 2.147956919493619, 41.42277075113884 2.146113559108202))"
709,89394460567ffff,"POLYGON ((41.4180795060444 2.1511167974452063, 41.416301854992405 2.1514458739800864, 41.41573366525918 2.1536182916220366, 41.416943135137025 2.1554617283300725, 41.418720820097484 2.1551327219679424, 41.41928900127222 2.152960208722116, 41.4180795060444 2.1511167974452063))"
710,89394460543ffff,"POLYGON ((41.41850020816943 2.1365686570501707, 41.41672271894904 2.136897998416328, 41.416154845160314 2.139070244924103, 41.41736446917707 2.1409132456809705, 41.419141992322714 2.1405839744530795, 41.41970985752694 2.138411632327179, 41.41850020816943 2.1365686570501707))"
711,89394460557ffff,"POLYGON ((41.421487320592504 2.138082306717257, 41.41970985752694 2.138411632327179, 41.419141992322714 2.1405839744530795, 41.42035159876608 2.1424270865897084, 41.42212909575282 2.142097831126682, 41.4226969523756 2.1399253933772813, 41.421487320592504 2.138082306717257))"
712,89394462b97ffff,"POLYGON ((41.44475535984589 2.197883611531203, 41.442977587394154 2.1982119449862165, 41.442408765013475 2.2003856309895773, 41.443617723556436 2.202231079156142, 41.445395529840745 2.2019028160311027, 41.44596434375012 2.199729034406649, 41.44475535984589 2.197883611531203))"
713,89394462b83ffff,"POLYGON ((41.441768585705354 2.1963666336248218, 41.43999078699877 2.1966949829695173, 41.43942195614373 2.1988685733571316, 41.440630932470235 2.2007139100129436, 41.442408765013475 2.2003856309895773, 41.442977587394154 2.1982119449862165, 41.441768585705354 2.1963666336248218))"
714,89394461dcfffff,"POLYGON ((41.370072848253514 2.159997350101974, 41.36829442223022 2.160326079514885, 41.36772538706478 2.1624973767289255, 41.368934786471534 2.1643400400146033, 41.370713246430064 2.164011380716346, 41.37128227304717 2.1618399880148944, 41.370072848253514 2.159997350101974))"
715,89394462a93ffff,"POLYGON ((41.43962967711734 2.1657372965077504, 41.4378521755148 2.1660661922148594, 41.437283968715356 2.1682393458241447, 41.43849327204861 2.1700836993625883, 41.44027080752564 2.1697548738993206, 41.44083900579551 2.167581624650871, 41.43962967711734 2.1657372965077504))"
